ID,Title,Author,Date,Votes,Tags,Posts,Views
24359,Customize Appearance of Menus and Scrollbars,Asires,2018-02-01T01:54:40.532Z,85,CUSTOMIZE:MENUS:DARK:SCROLLBAR:THEMES:PIPELINE,16,3155
24359,Customize Appearance of Menus and Scrollbars,Asires,2018-02-01T01:54:40.532Z,85,CUSTOMIZE:MENUS:DARK:SCROLLBAR:THEMES:PIPELINE,16,3155
24232,Native Themes to Match the OS Design,Nekomajin,2018-01-31T10:58:50.572Z,84,THEMES,19,2926
24237,Switch Icon Themes / Skins,awking,2018-01-31T11:08:22.075Z,43,ICONS:THEMES,4,1389
43873,Allow more complex themes,gabevilela,2020-01-31T23:58:28.531Z,39,,7,346
26468,Make Current Tab More Distinguishable,Ornorm,2018-04-04T23:30:28.833Z,36,TABS:THEMES,12,2098
60257,Bring back settings from old window background image,AltCode,2021-04-29T12:45:28.800Z,28,,17,783
60257,Bring back settings from old window background image,AltCode,2021-04-29T12:45:28.800Z,28,,17,783
38634,Add support for Javascripts mods under vivaldi://experiments,Hadden89,2019-07-04T06:51:36.411Z,27,,6,317
25411,Add Undo button (Trash) for mistakenly deleted Themes,CheVe11e_191,2018-02-24T00:04:23.836Z,24,THEMES:TRASHCAN,6,818
25212,GTK native theme window controls,balvik,2018-02-18T19:58:47.226Z,23,LINUX:THEMES:GTK:AUTOFILL,11,4648
25212,GTK native theme window controls,balvik,2018-02-18T19:58:47.226Z,23,LINUX:THEMES:GTK:AUTOFILL,11,4648
35991,Import themes by the sync feature,raymond_najii,2019-03-29T13:07:21.722Z,21,SYNC:THEMES,6,417
27022,Network Error Pages should Match Current Theme,LonM,2018-04-28T07:23:53.459Z,20,THEMES,5,813
24672,Allow PNG SVG for Themes  Toolbars  Tab Bar  Panels and Buttons,Hadden89,2018-02-04T12:39:29.231Z,20,TOOLBAR:TAB BAR:PANELS:SVG:BUTTONS,8,1253
24164,Allow Any Theme to be Used in Reader View,LonM,2018-01-31T09:39:22.941Z,19,READER VIEW:THEMES,4,1006
24164,Allow Any Theme to be Used in Reader View,LonM,2018-01-31T09:39:22.941Z,19,READER VIEW:THEMES,4,1006
48189,Colored Scrollbar,laccccc,2020-06-17T11:10:47.016Z,17,,9,337
25186,Option to set a Theme per Site or Domain,CheVe11e_191,2018-02-18T09:36:46.349Z,16,THEMES:WEBSITE,4,867
30258,BUG: Tab status indicators are hard to see for dark themes...,TsunamiZ,2018-09-23T11:40:53.491Z,15,,17,1430
52682,Theme the Vivaldi About Page,luetage,2020-11-06T21:28:17.391Z,13,,15,308
40673,Themed download progress bar,[[global:former_user]],2019-09-20T19:38:36.621Z,11,,5,198
26946,Stretch Window Background Image to the Bookmarks Bar,Ornorm,2018-04-25T23:50:22.839Z,11,BOOKMARKS BAR:THEMES:BACKGROUND,4,915
50833,Opera GX-inspired look and feel,hexianpeel,2020-09-17T12:08:45.761Z,10,,7,660
62352,Thin icons everywhere,elderlygoblin,2021-06-11T15:47:03.808Z,10,,2,273
50833,Opera GX-inspired look and feel,hexianpeel,2020-09-17T12:08:45.761Z,10,,7,660
62352,Thin icons everywhere,elderlygoblin,2021-06-11T15:47:03.808Z,10,,2,273
59416,Allow background image for tab position,Hadden89,2021-04-10T05:16:53.416Z,10,,1,162
29756,Crop/Resize Image for Window Background Image,Ornorm,2018-09-03T01:58:00.737Z,10,BACKGROUND:WINDOW:IMAGE:THEMES,4,649
51889,16‐ANSI color themes,luetage,2020-10-18T18:43:25.385Z,10,,4,162
24160,Increase Corner Rounding Range for Themes,Pesala,2018-01-31T09:37:29.722Z,10,,2,625
36136,Make vivaldi://themecolors more accessible,Hadden89,2019-04-02T14:57:53.921Z,10,,1,238
30634,Accent Color from Active Page needs a Gradient Transition Between Tabs,rejzor,2018-09-29T12:06:19.380Z,10,THEMES:TABS,4,797
29679,Day/Night Theme by Longitude,luetage,2018-08-29T17:38:07.472Z,9,THEMES:SCHEDULED,16,1192
24861,Sort themes in settings,Hadden89,2018-02-08T22:13:51.306Z,8,SETTINGS:THEMES:SORT,2,608
70006,Allow Deletion of Default Themes,Pesala,2021-12-15T20:45:42.552Z,8,,1,59
63062,Background image : Support svg,Purgator,2021-06-23T13:38:13.066Z,8,,1,93
26635,Different Color Themes for Multiple Windows,fsfactor,2018-04-12T07:42:36.630Z,8,THEMES:WINDOWS,2,757
36916,Sync Accent Color settings with Theme only,vagrod,2019-04-30T10:59:36.125Z,8,PIPELINE,3,284
46345,Change Chrome themed dialogs to blend in with Vivaldi UI,ethanegarner,2020-04-27T18:43:34.740Z,7,,2,88
41722,Override system settings for dark/light mode in themes,mrmamen,2019-10-30T12:23:26.257Z,7,,10,354
28187,Add Yeelight Technology,NiceStuff,2018-06-23T15:17:53.231Z,7,THEMES,3,762
28158,Better Visual Cue on Active Window,terere,2018-06-21T16:10:11.716Z,7,THEMES:WINDOWS,2,693
76948,List view for Speed Dial,Stardust,2022-06-22T15:12:29.730Z,6,,9,115
76948,List view for Speed Dial,Stardust,2022-06-22T15:12:29.730Z,6,,9,115
69303,Reset button for themes from themes.vivaldi.net,AltCode,2021-12-03T14:28:00.771Z,6,,1,59
62698,Do not sync Native Window option between operating systems,vdrandom,2021-06-16T09:12:40.535Z,6,,1,65
59765,Add custom theme transparent UI,WildEnte,2021-04-18T14:11:49.019Z,6,,2,191
43445,Improved Vivaldi Notes,Mr.Schell,2020-01-13T16:20:32.830Z,6,,5,151
35884,Sharp corners for interface icons...,TsunamiZ,2019-03-27T20:32:36.989Z,6,WILL NOT DO,4,333
59415,Add a slider for blur strength,Hadden89,2021-04-10T05:07:05.496Z,5,,2,93
48639,Remember last used theme,Hadden89,2020-06-30T07:05:34.659Z,5,,3,63
32846,Allow Different Color for Active Tab,Vivipop,2018-12-08T16:50:21.863Z,5,THEMES:ACTIVE TABS,3,410
30296,Option to Use Accent Color from Each Page,chanon,2018-09-24T10:03:10.202Z,5,THEMES:TABS,1,272
29609,Theme Vivaldi Through Configuration File,KnobBlob,2018-08-25T23:25:56.018Z,5,THEMES:CONFIGURATION,2,565
62283,Add transparency feature to title bar,Mohammad2021,2021-06-10T23:08:40.266Z,4,,3,179
28014,Window Background Image: From Tabs to Title Bar,Motes,2018-06-14T21:42:13.659Z,4,TITLE BAR:TAB BAR:CUSTOMIZE:IN PROGRESS:THEMES,8,1609
60928,Dark mode for error pages and chrome:// setting pages,c933103,2021-05-11T13:55:35.286Z,4,,6,192
52551,Borders around the active tab and frame,gabevilela,2020-11-03T21:37:22.896Z,4,,7,298
50920,CSS Theme Downloader/Manager,Pliex,2020-09-20T12:20:46.835Z,4,,6,205
27073,Improve Tab Contrast: Bevels and Drop Shadow,rmagnuson,2018-04-30T15:56:57.080Z,4,TABS:GUI:THEMES,6,748
40683,Vivaldi titlebar should become paler when window no longer has focus,Montiverdi,2019-09-21T03:22:55.735Z,4,,4,114
34459,Add a Tab Unread Color to Themes,reyn,2019-02-08T08:29:53.364Z,4,THEMES:UNREAD:TABS,3,287
37555,Logitech Color Matching?,KSB,2019-05-20T23:11:29.118Z,4,INTEGRATION:THEMES,5,337
24552,Easily access theme color data,ROTFL,2018-02-02T12:30:27.857Z,4,THEMES:INTEGRATION,6,708
31934,Developer Tools should follow Scheduled Theme,LonM,2018-11-03T21:04:20.817Z,4,THEMES:DEVELOPER TOOLS,2,395
32672,Option to Change Desktop Wallpaper with Right-click,w.tromp,2018-12-02T22:57:36.674Z,4,DESKTOP:BACKGROUND:THEMES,2,538
28544,Ensure Active Tab Is Always Recognizable,Marc Sigrist,2018-07-08T17:38:02.581Z,4,THEMES:ACTIVE TABS,8,1038
40347,Choose active tab color,Idbo,2019-09-13T14:08:58.624Z,3,,8,611
73901,Customizable themes for Context Menu.,incognitogoom,2022-04-07T13:41:50.812Z,3,,1,53
40347,Choose active tab color,Idbo,2019-09-13T14:08:58.624Z,3,,8,611
73901,Customizable themes for Context Menu.,incognitogoom,2022-04-07T13:41:50.812Z,3,,1,53
70158,Christmas decoration for Vivaldi,stardepp,2021-12-19T18:56:06.980Z,3,,1,75
69176,Random theme,Seasonly,2021-12-02T10:35:12.882Z,3,,2,80
59370,Support for color schemes,oberkut,2021-04-08T17:47:37.983Z,3,,4,69
56831,Microphone icon on dark background optimization - Windows,Nirnic,2021-02-11T15:01:39.048Z,3,,4,34
51430,Sync of UI settings,Horry,2020-10-07T22:34:33.352Z,3,,2,34
50481,Add a setting to remove separator line between Markers bar and Adress bar.,raull127,2020-09-08T18:38:22.160Z,3,,1,49
47293,Add color information for Latte Dock in Plasma desktop environment,jan292,2020-05-23T11:32:32.278Z,3,,4,205
47152,we should be able to change the color of guest profile,dadisnotmad,2020-05-19T00:15:17.260Z,3,,1,31
37698,Gradient coloring option and hovered item coloring option...,TsunamiZ,2019-05-27T06:43:42.577Z,3,WILL NOT DO,1,180
33403,Option to take color from page header background,ric54321,2018-12-25T15:55:54.819Z,3,COLOR:THEMES,1,320
30864,Warmer Background Colors for Reader View,grommelvilla,2018-10-04T16:53:35.344Z,3,READER VIEW:BACKGROUND:THEMES:COLOR,3,546
29158,Increase the contrast of panel container background for active web panels,Ornorm,2018-08-03T11:45:55.548Z,3,PANELS:THEMES:DARK,14,1311
77247,Separate the accent color for the active tab highlight and the address bar.,Karmillious,2022-07-02T00:35:03.412Z,2,,4,70
77247,Separate the accent color for the active tab highlight and the address bar.,Karmillious,2022-07-02T00:35:03.412Z,2,,4,70
71372,Supporting Wallpaper Engine files as the background image  NOT GIF please,FBI0IS0WATCHING0U,2022-01-28T14:58:46.640Z,2,,1,88
64972,Support for Opera add-ons,Thescorb0,2021-08-07T09:39:43.804Z,2,,6,269
68667,Can the style of Chromium parts of Vivaldi be changed?,leo32345,2021-11-17T04:40:56.805Z,2,,2,95
