ID,Title,Author,Date,Votes,Tags,Posts,Views
39296,Back-button site position,caosFrank,2019-08-08T11:59:16.314Z,2,SCROLLING:BACK BUTTON,1,61
39510,Make sections in address bar drop-down orderable (and their length customizable),felagund,2019-08-19T20:45:08.266Z,2,ADDRESS BAR,1,31
41325,Opening multiple entries from address bar dropdown,VVivid,2019-10-11T20:17:32.751Z,2,BUG,3,396
42495,Open typed URL in background,jumpsq,2019-12-03T07:00:41.720Z,2,,8,67
44519,Options to Copy Link  E-Mail Link  Share  Send Tab to Device,jsheridan,2020-02-28T00:04:34.242Z,2,,2,26
44526,"Show full address" should affect more of the UI,madiso,2020-02-28T10:50:59.366Z,2,,1,27
45815,Emphasize loading state,kklepper,2020-04-17T19:44:19.801Z,2,,4,63
46635,Make Address field multiline on hover or click,VitRom,2020-05-04T13:20:02.816Z,2,,2,29
50426,Copy URL with new cropping feature,MoosMas,2020-09-07T16:41:30.670Z,2,,1,26
29060,Remove URL from "Typed" Category in Address Bar,Ouroboros4545,2018-07-29T19:46:18.053Z,1,ADDRESS BAR,1,346
30276,Shift+Click to Open a New Tab in Search Bar,mrkalvin,2018-09-23T20:38:53.620Z,1,ADDRESS BAR:NEW TAB:SEARCH BAR,3,388
31152,Remove Search command from Typed History,lamantin,2018-10-12T12:00:25.087Z,1,ADDRESS BAR:SEARCH:HISTORY,3,341
31300,Option to Share Light Links,antoine.luboz,2018-10-16T11:18:03.304Z,1,ADDRESS BAR:LINKS:SHARING,8,560
31766,Option to Disable Smoothing of the Progress Bar,LastExceed,2018-10-29T11:12:23.793Z,1,ADDRESS BAR,1,268
33016,Focus the Address Bar after Pressing the Home Button,saudiqbal,2018-12-13T22:33:57.777Z,1,ADDRESS BAR:HOME PAGE,2,286
33912,Keyboard shortcut for "open previous in new tab",E3a6YgawATmGI2J,2019-01-18T16:56:06.365Z,1,SHORTCUTS:KEYBOARD,3,151
34378,Use Text in the Address Bar as input for search (right click option),opera6rules,2019-02-06T19:53:47.866Z,1,ADDRESS BAR:SEARCH,3,238
34657,Improve Performance of Selecting in the Address Field Drop-down Menu,TsunamiZ,2019-02-14T19:09:48.730Z,1,ADDRESS BAR,2,206
35583,Defined bookmarks for address bar instead typed history,lolface,2019-03-18T19:14:00.781Z,1,BOOKMARKS:ADDRESS BAR:TYPED HISTORY,1,138
37731,Right click address to add to speed dial,ph4nt0m117,2019-05-28T15:43:37.013Z,1,,7,245
37653,Separate hide and remove for buttons,Hirumo,2019-05-25T04:53:31.696Z,1,EXTENSION:TOOLBAR:BUTTONS:HIDDEN:OPTION,1,168
40118,Select link parameters,deer95,2019-09-10T09:39:32.418Z,1,,1,37
42133,Don't take focus away from address bar if url redirects,sushubh,2019-11-13T12:37:01.144Z,1,,4,69
42313,Shouldn't clear text in address bar while switching tabs,ndaidong,2019-11-22T04:54:53.147Z,1,,5,67
42387,Enhanced address bar,benn83,2019-11-26T15:58:21.959Z,1,,5,119
43253,Fast Forward as fallback for "go to next page",jhammers,2020-01-05T14:52:25.516Z,1,,5,60
45658,Make the lock icon an outline  broken lock icon a warning triangle,madiso,2020-04-12T10:49:55.057Z,1,,1,34
46376,Keyword / "key character" to search bookmarks from address bar,burretploof,2020-04-28T11:48:30.192Z,1,,4,37
47838,Invert address bar colors when in progress,mbendjeddou,2020-06-10T01:34:28.025Z,1,,2,40
48295,Option to remove bookmarks from autocomplete without disabling autocomplete,BitcoinRoomba,2020-06-19T12:42:41.682Z,1,,2,20
48308,Allow users to disable Ctrl+click behaviour on address bar,nick29,2020-06-19T19:39:24.541Z,1,,13,86
49040,Left click and drag to search  copy and send to notes,Jashwanth,2020-07-18T11:34:51.652Z,1,,3,16
50173,Separate search engines for the address bar search and the dedicated search bar,gideonschow,2020-08-30T03:43:09.392Z,1,,2,30
50255,Cast Tab Icon for Main Interface,primes1022,2020-09-02T16:30:29.240Z,1,,1,23
51344,Translate button to translate sites.,Pliex,2020-10-03T20:19:58.479Z,1,,6,47
53225,Overflow button/area for page actions,Nekomajin,2020-11-21T18:13:31.139Z,1,,4,29
53553,Choosing search engine in adress bar,ArtemiyFromMoscow,2020-11-27T21:13:31.399Z,1,,2,16
25470,Merge totally addressfield and quickcommand pop-up/ floating mouse addressfield,Seasonly,2018-02-27T10:47:40.190Z,0,ADDRESS BAR:QUICK COMMANDS,1,607
24946,Swapping Title and URL in Omnibox,AfsarPasha,2018-02-11T09:01:54.446Z,0,ADDRESS BAR:CUSTOMIZE:OMNIBOX,1,495
29435,Auto-focus Address Bar on Keydown,Nekomajin,2018-08-17T21:08:20.238Z,0,SHORTCUTS:ADDRESS BAR:SPEED DIAL,6,598
29752,Search Field Dictionary Popup,vydas,2018-09-02T22:49:33.171Z,0,EXTENSION:ADDRESS BAR:POP-UP:DICTIONARY,9,594
29933,Autocomplete Chrome: Prefixes,zook,2018-09-10T02:50:00.713Z,0,ADDRESS BAR:AUTOCOMPLETE,3,347
30278,Address Drop Down: Delete Highlighted Items with Delete Key,TsunamiZ,2018-09-23T21:43:50.200Z,0,ADDRESS BAR,7,465
30441,Search Keyword + Tab Key -> Display Search Name,dchiner,2018-09-27T07:21:46.300Z,0,ADDRESS BAR:SEARCH ENGINES,2,303
32486,"Show typed history" Down Arrow Shouldn't Move.,jcdewan,2018-11-24T02:24:17.647Z,0,ADDRESS BAR:TYPED HISTORY,1,247
32589,Delete Search History from Address Bar,matiasmovie,2018-11-28T15:14:23.627Z,0,ADDRESS BAR:SEARCH:HISTORY,2,349
34507,Autocompletion of the address,matiasmovie,2019-02-09T18:37:14.687Z,0,ADDRESS BAR:SEARCH:SEARCH BAR:AUTOCOMPLETE,1,216
34862,Netflix "Add as search engine",enyap,2019-02-20T21:47:36.571Z,0,SEARCH ENGINES,6,334
36742,Play media URLs internally,Blubbeh,2019-04-21T22:24:48.696Z,0,,3,181
38020,Search engine keyboard shortcuts,alexander.koll,2019-06-09T20:09:51.506Z,0,,2,162
38597,Focus Page if Addressbar is deactivated,JulianSteinmann,2019-07-02T20:03:08.095Z,0,SETTINGS:ADDRESS BAR:FOCUS,2,115
38673,Quick forum access,snadge,2019-07-06T12:06:18.648Z,0,BOOKMARKS:MENU,4,182
39018,Increase the number of history,ilp0000,2019-07-24T07:15:13.897Z,0,,1,89
39044,Search Box: Show search engines list upon pasting text,pokemn,2019-07-25T11:35:31.329Z,0,,13,320
39364,Autocomplete nicknames or part of the link that isn't the start,Takaani,2019-08-11T18:07:53.136Z,0,,5,77
39452,Add a go to/begin search icon in adressbar/searchbar,Hytnex,2019-08-15T23:53:25.975Z,0,ADDRESS BAR:GO BUTTON,5,87
39785,Add; change 'search engine' treeview  to the address bar right click context menu.,m3trik,2019-08-30T19:59:33.723Z,0,ADDRESS BAR:SEARCH ENGINES:SEARCH:MENUS,1,31
40132,Input language independent URL autocomplete,Fugu90,2019-09-10T14:15:51.205Z,0,ADDRESS BAR:LANGUAGE:IME,1,57
