ID,Title,Author,Date,Votes,Tags,Posts,Views
53302,Folders for Feeds,LonM,2020-11-24T14:32:28.792Z,85,,10,750
53626,Reorder feeds (via settings or drag&drop),Jaws,2020-11-29T06:46:22.833Z,64,,12,672
53785,Synchronization RSS reader,Kevinar,2020-12-02T13:23:59.854Z,39,,11,960
53785,Synchronization RSS reader,Kevinar,2020-12-02T13:23:59.854Z,39,,11,960
54298,Separate feed reader internal page,Nekomajin,2020-12-11T21:32:16.428Z,35,,1,268
54121,Refresh button for feeds,luetage,2020-12-09T11:11:16.866Z,18,,4,116
64760,Dissociate feeds from mail,garyo,2021-08-03T00:44:40.922Z,12,,6,301
64760,Dissociate feeds from mail,garyo,2021-08-03T00:44:40.922Z,12,,6,301
54533,Preview the page in the feed reader,pauloaguia,2020-12-16T13:03:07.453Z,12,,6,208
53359,Mark feed item as read automatically.,Sojiro84,2020-11-25T07:54:18.637Z,10,,4,117
53880,Allow middle click on article list to open original page in new tab,zakius,2020-12-04T11:09:18.068Z,10,,5,110
55489,Podcast support in M3,luetage,2021-01-14T18:06:08.431Z,10,,11,241
54479,Import full contents from Opera 12 feed reader ...,DF55,2020-12-15T15:21:49.027Z,9,,3,141
54180,Each RSS has its own notification,Ryanchuang,2020-12-10T11:24:08.918Z,9,,1,48
64098,Separate count for unread feed items (instead of only showing count on Mail Panel icon),KuramaDono,2021-07-18T11:24:01.240Z,8,,4,140
64098,Separate count for unread feed items (instead of only showing count on Mail Panel icon),KuramaDono,2021-07-18T11:24:01.240Z,8,,4,140
72150,RSS Feed Delete Problem and Proposed Solutions,cobalt3096,2022-02-16T18:14:14.679Z,7,,2,111
72150,RSS Feed Delete Problem and Proposed Solutions,cobalt3096,2022-02-16T18:14:14.679Z,7,,2,111
65080,Show feed reader in its own tab,stardepp,2021-08-09T16:10:20.781Z,6,,11,237
65080,Show feed reader in its own tab,stardepp,2021-08-09T16:10:20.781Z,6,,11,237
66133,Import/Export OPML Feed Subscriptions,isolation42,2021-09-10T15:50:10.070Z,6,,5,222
53396,Entry rules for filtering RSS posts,Obiwan2208,2020-11-25T16:15:24.846Z,5,,4,164
74593,The "Open Article" button being at the top of a feed item instead of the bottom,KuramaDono,2022-04-21T06:43:03.150Z,5,,1,64
53396,Entry rules for filtering RSS posts,Obiwan2208,2020-11-25T16:15:24.846Z,5,,4,164
74593,The "Open Article" button being at the top of a feed item instead of the bottom,KuramaDono,2022-04-21T06:43:03.150Z,5,,1,64
59344,Show Article Cover Image/Thumbnails,Geniusak,2021-04-07T22:24:54.913Z,5,,2,101
65870,"Copy address" option in the RSS button,Olomorn,2021-09-01T22:02:57.997Z,4,,2,52
62450,A generalized and more user-centered feed ; data streams monitoring (mail  html differences  rss feed),Seasonly,2021-06-12T17:42:31.206Z,4,,7,200
64756,Remove duplicate news items,rolypoly,2021-08-02T23:03:32.231Z,3,,9,194
76545,Option to disable distinction between unseen/unread mails/feeds.,Gregor,2022-06-12T19:50:05.412Z,3,,3,85
