ID,Title,Author,Date,Votes,Tags,Posts,Views
24476,Sessions Panel,ROTFL,2018-02-01T22:44:51.679Z,290,SESSIONS:PANELS:PIPELINE,65,6724
24803,Drag and Drop in Download Panel,cehojac,2018-02-07T09:27:42.699Z,126,DOWNLOADS:DRAGANDDROP:PANELS,39,3077
25152,Allow Extensions to work with Web Panels,Bedoncity,2018-02-16T22:14:38.730Z,112,PANELS:EXTENSION:NICE TO HAVE,14,1881
25152,Allow Extensions to work with Web Panels,Bedoncity,2018-02-16T22:14:38.730Z,112,PANELS:EXTENSION:NICE TO HAVE,14,1881
24859,Change Web Panels Zoom,Hadden89,2018-02-08T20:53:42.336Z,108,PANELS:ZOOM:PIPELINE,18,2460
24148,Links Panel,Pesala,2018-01-31T09:33:39.563Z,95,PANELS:NICE TO HAVE,7,1881
29423,Show All Windows and their Tabs in the Window Panel,alexander.gorbovets,2018-08-17T09:00:34.937Z,86,,23,1277
24459,Sync Web Panels,CheVe11e_191,2018-02-01T20:50:26.449Z,74,SYNC:PANELS:WEB PANELS,22,1454
24540,Hibernating / unloading web panels content,ROTFL,2018-02-02T11:36:58.944Z,65,PANELS:HIBERNATION,14,1744
24495,Display "Synced tabs" folder in Window panel,ROTFL,2018-02-02T00:11:16.272Z,49,SYNC:WINDOWS PANEL:REMOTE SESSIONS,14,908
24495,Display "Synced tabs" folder in Window panel,ROTFL,2018-02-02T00:11:16.272Z,49,SYNC:WINDOWS PANEL:REMOTE SESSIONS,14,908
24247,Page Information Panel,Pesala,2018-01-31T11:37:51.887Z,49,PANELS,3,865
24348,Custom Web Panel Icons,AltCode,2018-01-31T22:44:35.177Z,47,PANELS:ICONS,10,2285
44798,Two panels (sidebars) at the same time,solidsnake,2020-03-10T16:18:40.158Z,42,,19,602
36326,Ability to change web panel home URL without having to create a new web panel,valiowk,2019-04-06T20:46:45.929Z,41,WEB PANELS,8,521
24118,Enable Mouse Gestures in Web Panels,EmilEichhoernchen,2018-01-31T08:42:40.068Z,39,PANELS:MOUSE GESTURES,7,876
29771,Remove restrictions on Web Panel width - also allow fullscreen mode,CheVe11e_191,2018-09-03T19:00:11.343Z,34,PANELS,18,922
27933,Transparent Icons on Panel Toolbar,Regnas,2018-06-11T00:58:27.560Z,33,ICONS:PANELS,16,1127
24196,Move Hide/Show Panel Button to Right  if Panels are on the Right,Pesala,2018-01-31T09:56:56.344Z,28,PANELS:BUTTONS,21,2348
25182,Colorized Download Progress Line,CheVe11e_191,2018-02-18T08:59:53.130Z,28,DOWNLOADS:PANELS,5,913
36079,Keep alive dynamic history clock,Hadden89,2019-04-01T11:54:20.731Z,28,HISTORY PANEL,28,1380
26576,Use / Autofill Saved Usernames and Passwords in Web Panels,claraangeles,2018-04-10T01:24:14.513Z,27,PANELS:PASSWORDS:WEB PANELS,9,1680
24446,Option to Mute Web Panels,CheVe11e_191,2018-02-01T19:54:25.378Z,27,PANELS:MUTE:MEDIA:PLAYBACK,15,1383
24816,Activate Panels with Mouseover,Hadden89,2018-02-07T15:01:47.971Z,23,PANELS:AUTO-HIDE,4,1348
30654,Dev tools as Vivaldi panel,DannyRomano,2018-09-29T21:57:27.071Z,21,PANELS:DEVELOPER TOOLS,5,562
31050,Button on Panel to Close Panel,dibstealth,2018-10-09T14:25:49.483Z,20,PANELS:CLOSE:BUTTON,11,1215
