ID,Title,Author,Date,Votes,Tags,Posts,Views
24303,Option to Disable Autoload and Autoplay of HTML5 Videos,ghpy,2018-01-31T18:54:02.090Z,158,SETTINGS:VIDEO:PIPELINE:PLAYBACK,42,8079
30435,Sync More Features,tom.morton,2018-09-27T06:08:47.866Z,80,SETTINGS:SHORTCUTS:SYNC:IN PROGRESS:HISTORY,17,1450
25257,Add Protocol Handler to Settings,carstorm,2018-02-20T06:47:21.166Z,65,SETTINGS,19,3449
24801,Export/Import for User Settings,redqueen,2018-02-07T08:01:11.396Z,62,SETTINGS:IMPORT:EXPORT,17,3530
24180,Browse Buttons in Settings,Pesala,2018-01-31T09:44:32.879Z,48,SETTINGS:DOWNLOADS:IN PROGRESS:SCREEN CAPTURE:HOME PAGE,11,1552
24926,Tab Bar Below Address Bar,nfsmaniac,2018-02-10T19:52:26.720Z,47,ADDRESS BAR:TAB BAR,25,3826
24313,Open Download Manager in a separate tab,david.cortes,2018-01-31T19:38:57.500Z,42,DOWNLOADS:TAB,8,1386
24314,Quick Preferences Menu as in Opera 12.18,Morg42,2018-01-31T19:40:34.764Z,39,SETTINGS:MENUS,6,1406
32575,Option to Disable Mouse Gestures for Certain URLs,GeeZuZz,2018-11-27T15:44:52.444Z,39,SETTINGS:MOUSE GESTURES,13,696
24265,Customize Rocker Gestures,Wraith5,2018-01-31T13:23:30.173Z,29,CUSTOMIZE:MOUSE GESTURES,17,1693
24138,Show Current Version on Updates Tab,Pesala,2018-01-31T09:28:58.019Z,26,,2,687
28799,Overwrite Existing Shortcut (with Confirmation),Pesala,2018-07-19T21:23:12.370Z,25,SETTINGS:SHORTCUTS:OVERWRITE,4,449
27145,Option to Modify the Tab Width,seeley,2018-05-03T05:32:59.394Z,22,SETTINGS:TAB BAR,13,2048
24143,Transparency for Speed Dial Thumbnails and Folders,Pesala,2018-01-31T09:32:34.979Z,22,,13,1666
25211,Consolidate Settings in a Single Place,fofo,2018-02-18T18:50:06.322Z,21,SETTINGS,4,710
24202,Sort Commands for Mouse Gestures Alphabetically,Pesala,2018-01-31T10:01:14.586Z,20,SETTINGS:GUI,3,512
30358,Make it easier to find which values have been changed from defaults,ROTFL,2018-09-26T10:48:07.050Z,19,SETTINGS,2,294
40624,Stop redirecting `chrome://` URLs to `vivaldi://`,Pathduck,2019-09-19T21:36:06.908Z,19,,9,315
27561,Allow Selecting Text in Settings,LonM,2018-05-21T22:11:09.261Z,17,SETTINGS:SELECTION,4,771
27494,Option to Clear Download History on Exit,DRGreen7,2018-05-18T22:01:28.579Z,17,SETTINGS:PRIVACYPOLICY,10,2582
26273,Option not to Open Explorer after Screen Capture,steveh64,2018-03-28T11:51:44.992Z,17,SETTINGS:SCREENSHOT:SCREEN CAPTURE,8,1075
29344,Path to the Current Background Image,burbuja,2018-08-12T20:34:30.883Z,15,SETTINGS:IMAGE:BACKGROUND,2,629
31936,Button "Sync Now",D136064RC14,2018-11-04T00:29:57.978Z,15,SETTINGS:SYNC,4,578
